volume,year,title,description,pdf_url,issn
39,2018,"Risk factors associated to canine visceral leishmaniasis in Uruguaiana city, Brazil","The present study aimed to evaluate factors associated with canine visceral leishmaniasis (CVL) in areas with higher seroprevalence of it in Uruguaiana city, Rio Grande do Sul state, Brazil, during the year of 2012. A semi-structured questionnaire with socioeconomic and environmental questions was applied in Leishmania endemic regions of the city. The survey data were analyzed by multivariate statistics and the associations between them were presented as odds ratio within a 95% confidence limit. The relationships between the studied variables showed no statistically significant difference between the dwellings with positive and negative dogs. However, when analyzing the odds ratio, the presence of green areas larger than 10m² turned the house into an area of potential risk for CVL (OR= 2.53). There was no difference among the socioeconomic variables education and income, though the groups with lower education and income showed a higher seroprevalence of CVL. The city of Uruguaiana is already located within the CVL broadcasting area and is taken as an endemic region of the disease, with seropositive dogs in all neighborhoods. Thus, the determinants for an increased Leishmania sp. infection could not be indicated, even so, the maintenance of green areas around the households represented a risk factor for being a potential vector shelter.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28977/23055,E-ISSN 1679-0359
39,2018,Effect of ad libitum intake of an electrolyte repository in horses that underwent a polo game,"The objective of this study was to assess the effects of an electrolyte and energy repository on the hematologic and biochemical variables of horses after a polo game and compare them to the effects of a commercial electrolyte repository and water. Twelve healthy horses, aged 5 to 10 years, mean body weight 356.25 ± 25.6 kg and in training for polo games, were randomly divided into three groups of four animals each and received one of three treatments. Animals participated in a 7-minute polo game. At the end of the match, they were taken to individual stalls where they received treatments for spontaneous hydration for 6 hours. Treatments were Hydroelectrolytic and Energy Repository (RHE) containing sodium, chloride, potassium, calcium, magnesium, dextrose, maltodextrin and, sucrose; and Commercial Paste (PCO) containing calcium, fructooligosaccharides, glycine, magnesium, potassium, sodium, and ad libitum water. The control group (Water) received water. Blood samples were collected as follows: just before the beginning of exercise (T0), immediately after exercise (T1), 3 hours after the end of exercise (T3), and 6 hours after the end of exercise (T6). The volume of voluntary intake was measured at T3 and T6. Packed cell volume and serum concentrations of sodium, potassium, chloride, calcium, magnesium, phosphorus, creatinine, total protein, plasma glucose, and lactate were measured. Data were submitted to descriptive statistics (mean ± standard deviation), Lilliefors and Cochran & Bartlett tests, analysis of variance (ANOVA), and Tukey or Duncan tests at a 5% significance level. The net volume ingested by the RHE group was higher than the PCO and control groups. In all groups, a reduction in chloride concentration and increases in packed cell volume, protein, creatinine, glucose, and lactate concentrations were observed in T1. These variables returned to the values found at T0 throughout the rehydration phase (T3 and T6). It is concluded that the ingestion of the hydroelectrolytic energy repository does not cause alteration in the biochemical profile of the animals.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27613/23053,E-ISSN 1679-0359
39,2018,"Antibody occurrence of Anti-Toxoplasma gondii, Leishmania sp. and Ehrlichia canis in dogs in Bahia State","Toxoplasmosis, leishmaniasis, and ehrlichiosis are zoonoses that have cosmopolitan distribution and cause important clinical changes in dogs and humans. Dogs are important in the epidemiology and transmission of Leishmania infantum and Ehrlichia canis and serve as indicators of environmental contamination by the transmission of Toxoplasma gondii. The aim of this study was to detect antibodies against T. gondii, Leishmania spp., and E. canis in dogs from Bahia and identify the risk factors associated with infections. Blood samples were collected from 353 dogs from several municipalities of Bahia and the sera were tested using reaction of indirect immunofluorescence (RIFI) for T. gondii and Leishmania spp. and enzyme-linked immunosorbent assay (ELISA) for E. canis. The data were tabulated and analyzed using EPI-INFO 7.1.5 program. Of 353 samples analyzed, 144 (40.8%) were positive for T. gondii (antibody titer 16-4,096) and 92 (26.1%) were seropositive for Leishmania spp. (antibody titer 40-160). The seropositivity for E. canis was the highest as compared to that of the other agents. Furthermore, 184 (52.1%) samples were positive for antibodies against E. canis. Sixteen (4.5%), 71 (20.1%), and 25 (7.1%) samples were co-infected with T. gondii and Leishmania spp., T. gondii and E. canis, and E. canis and Leishmania spp., respectively, while 20 (5.7%) dogs presented co-seropositivity for all three etiological agents. Risk factors such as age, sex, habitat (stray/not stray), and region of dog’s origin were analyzed; age ( ? 1 year) was significantly associated with T. gondii (p = 0.03) and E. canis (p = 0.02) infection and stray animals were more exposed to T. gondii (p = 0.03) and Leishmania spp. (p = 0.01) infection. The results confirmed the heterogeneous distribution of the three etiological agents in dogs from Bahia and identified animals with co-infections.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28867/23054,E-ISSN 1679-0359
39,2018,Salmonella Enteritidis detection and immunological cellular response to experimental inoculation in day-old turkeys,"The purpose of this research is to clarify aspects of the pathogenesis of Salmonella Enteritidis in experimentally inoculated day-old turkeys. Three treatments were conducted among a total of 120 turkeys; one control group and two treatment groups in which 6 x 102 CFU mL-1 and 7 x 105 CFU mL-1, respectively, of Salmonella Enteritidis was inoculated in the crops. Two birds from each treatment were sacrificed and necropsied at 1, 3, 4, 12, 18, and 24 hours, and 3, 4, 38, and 49 days post-inoculation. We re-isolated Salmonella, measured lymphocytes, and conducted immunohistochemical tests. Six hours post-inoculation, Salmonella was found in the investigated organs (yolk sac, cecum, fragments of spleen, and bursa of Fabricius) with conventional bacteriology and immunohistochemistry, and was continuously detected in almost all analyzed organs until turkeys were four-days old. Further, Salmonella was detected after 38 days in cecum, when the concentration 7 x 105 CFU mL-1 was given. At both inoculation concentrations, the number of lymphocytes was similar; larger quantities were found in the first hour post-inoculation, followed by a gradual reduction, reaching the lowest levels at 24 hours after inoculation. Afterwards, lymphocytes increased discreetly, remaining at the same level until 49 days after inoculation. In conclusion, inoculation concentration influences mitigation, dissemination, elimination, and persistence of this pathogen in turkeys. Lower concentrations promote less invasion as well as lower cell stain and lower lymphocyte count.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27432/25441,E-ISSN 1679-0359
39,2018,Study of soil physical properties and water infiltration rates in different types of land use,"Studying the changes in soil properties caused by different land uses allows measures to be adopted that will reduce the risk of future negative effects. The aim of this study was to evaluate soil physical properties and quantify water infiltration for different types of land use in the Santa Catarina Plateau of southern Brazil. The research was conducted on a 1,200 ha rural property. The land use types selected were natural forest (NF), planted pine (PP), crop-livestock integration (CLI), and burned natural rangeland (BR). A sample survey was carried out in nine different areas for each land use. Samples were collected from four soil layers and the soil bulk density (Bd), total porosity (Tp), and macropore (Ma), micropore (Mi), and biopore (Bio) volumes were measured. Water infiltration tests were performed to obtain the initial (ii) and final (fi) water infiltration rates into the soil, and the total amount of water that had infiltrated the soil (Ti). In NF, Bd was lower and Tp was higher than in other types of land use. The forest vegetation (NF and PP) had higher Ma and Bio volumes in the superficial layers of the soil. Water infiltration was markedly different between land use types. The NF had the highest ii, fi, and Ti values followed by PP, whereas the CLI and BR areas had drastically lower infiltration parameters with BR having the lowest values. The variables ii, fi, and Ti correlated positively with Tp, Ma, and Bio, but negatively with Bd.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/30042/23045,E-ISSN 1679-0359
39,2018,Profitability of no-till grain production systems,"In general, the technical and agronomic benefits of no-till farming are widely known and well documented in the literature. However, studies focusing on the economics of no-tillage are scarce. In this context, the objective of this study is to determine whether no-till grain production systems that follow the principles of conservation agriculture are economically profitable by analyzing gross margins per hectare per year over six harvests for the agricultural years 1998/1999 to 2003/2004. In addition, a possible link between profitability and different no-till methods in terms of degree of soil turnover, crop rotation, and whether machinery used in agricultural operations is owned or rented is investigated. For this purpose, the multi-case analytical method was applied to thirteen grain producing family farms in Northern Paraná state, Brazil. Based on the results, two ranges of agricultural production variable costs and gross margins were identified. Higher gross margins were associated with longer use of the no-till system, ownership of machinery and equipment, specialization in grains, rotation of the commercial crops used, and higher variable costs. Lower gross margins were associated with outsourcing of sowing, small-scale cropping, and lack of crop rotation. It is concluded that family mechanized no-till systems of grain production in north Paraná are profitable.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/29712/23044,E-ISSN 1679-0359
39,2018,Molybdenum application associated with nitrogen fertilization on yield and physiological potential of wheat seeds,"Molybdenum (Mo) is a micronutrient that plays a fundamental role in the assimilation of nitrogen (N) in plants, and top-dressing N fertilization associated with different forms of molybdenum application can increase the yield and physiological potential of wheat seeds. The objective of this study was to evaluate the yield and physiological potential of wheat seeds treated with different forms of Mo application associated with N fertilization. The experiment was performed using the wheat cultivar CD150 in randomized blocks in split plots, with four replicates. Plots were evaluated for four forms of Mo application: 0 g ha-1 of Mo, seed treatment with 40 g ha-1 of Mo, foliar treatment with 40 g ha-1 of Mo, and seed + foliar treatment each at 20 g ha-1. In the subplots, four N rates (0, 30, 60, and 90 kg ha-1 N) were applied at the start of the tillering phase. We evaluated the following parameters: seed yield, mass of one thousand seeds, germination, first germination count, seedling root and shoot length, electrical conductivity, seedling emergence in sand, emergence speed index, and crude and soluble protein contents. The yield of wheat seeds increased with increasing rates of N in the top-dressing. Nitrogen fertilization associated with different forms of Mo application did not interfere with the crude and soluble protein contents or with any of the parameters related to the physiological potential of wheat seeds.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/29234/23043,E-ISSN 1679-0359
39,2018,"Detection of anti-Leptospira spp., anti-Brucella spp., and anti-Toxoplasma gondii antibodies in stray dogs","Dogs can act as intermediary hosts, reservoirs, and sentinel animals for zoonotic diseases such as brucellosis, toxoplasmosis and leptospirosis, and human contact with domestic animals can spread these infections. These diseases are globally distributed, and are a uniquely severe health issue, since they can infect a great range of animals, including humans. The purpose of this work was to determine the prevalence of anti-Leptospira spp., anti-Brucella spp., and anti-Toxoplasma gondii antibodies in stray dogs. Blood samples were collected from 181 stray dogs and used for serological diagnosis. Of the analyzed samples, 36.46%, 16.57%, and 9.39% were positive for T. gondii, Leptospira spp., and B. canis. The results indicate that these zoonotic diseases are highly prevalent in stray dogs in the northwestern region of the state of Paraná. The high infection rates for these zoonotics in the canine population is an indication that the environment is contaminated with a variety of different microorganisms, exposing both humans and dogs to different sources of infection.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27141/23051,E-ISSN 1679-0359
39,2018,"Isolation and identification of Mycobacterium bovis in cattle slaughtered from an abattoir in Garanhuns, Pernambuco","Tuberculosis is a chronic infectious disease caused by the Mycobacterium tuberculosis complex (CMT), members including M. bovis. The sanitary inspection in slaughterhouses has a great importance on public health for the removal of contaminated meat with pathological lesions. Cattle slaughtered in the abattoir of Garanhuns were subjected to macroscopic, histological, bacteriological, and molecular analyses. Lung inspection revealed gross lesions suggestive of tuberculosis. The characterization of tuberculous granulomas was performed by histopathology and hematoxylin and eosin (HE) staining. The identification of acid-fast bacilli (AFB) was performed on smears with fresh material and histological staining using Ziehl-Neelsen stain. Bacteriological diagnosis was carried out using Stonebrink and Lowenstein-Jensen media, and polymerase chain reaction (PCR) was performed from the DNA extracted from colonies for the identification of Mycobacterium spp. We found that 1% (32/3,.180) of the collected lungs showed lesions suggestive of tuberculosis. Histopathological analysis revealed that 65.62% (21/32) samples had granulomatous pneumonia. AFB was detected in 46.88% (15/32) smears and 4.16% (1/24) histological sections, as analyzed by Ziehl-Neelsen staining. Moreover, 68.75% (22/32) samples showed bacterial growth and molecular identification 90% (18/20) of the samples were positive for M. bovis and 10% (2/20) for Mycobacterium sp. Thus, microbiological culture and PCR analyses revealed the high rate of bovine tuberculosis in this region, indicative of the need to disclose these results in the interest of public health. Consequently, we emphasize the need for an accurate macroscopic evaluation of lesions suggestive of bovine tuberculosis.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/25307/23050,E-ISSN 1679-0359
39,2018,Microbiological vulnerability of eggs and environmental conditions in conventional and free-range housing systems,"Although Brazil is currently the world’s eighth largest egg exporter, the shift of consumers towards free-range eggs may present new sanitary challenges. This study aims to evaluate the microbiological vulnerability of eggs and environmental conditions in a farm certified for both conventional and free-range systems using two standard methods (enterobacteria counting and Salmonella spp. survey). Two high-producing farms were selected for this study, one under both conventional and free-range systems at the same place as the test farm, and another under conventional system only as a control farm. Enterobacteriaceae counts were determined for eggshells; and detection of Salmonella spp. was conducted in eggs, nest box material, feeder, and sponge samples from water dispensers, feeders, production plant, besides water samples from nipple dispensers and artesian well. The average enterobacteria count (log CFUmL-1) was 0.09 for conventional and 1.73 for free-range systems (p < 0.001). While Salmonella spp. was not detected in the conventional system but was present in one feeder and three eggshells from the free-range system. Therefore, the conventional system demonstrated better hygiene-sanitary status than the free-range one. Moreover, controlling food safety should always be considered when improving animal welfare.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28906/23048,E-ISSN 1679-0359
39,2018,In vitro evaluation of the safety and probiotic and technological potential of Pediococcus pentosaceus isolated from sheep milk,"Six isolates (Ac1Pd, Ac3Pd, Ac4Pd, Ac5Pd, Ac7Pd, and Ac22Pd) of Pediococcus pentosaceus from sheep milk were tested for safety and for probiotic and technological potential. The results showed that none of the isolates were able to produce biogenic amines or virulence factors. The isolates tested showed low hydrophobicities, high auto-aggregation capacities and co-aggregation with L. monocytogenes ATCC 7644, L. sakei ATCC 15521 and E. faecalis ATCC 19444, but none produced ?-galactosidase and bacteriocins. The isolates did not show growth at pH values 3 and 12, while in a pH range from 4 to 10 the growth was variable. In the absence of bile, all the isolates showed growth, with suppression at bile concentrations of 0.1%, 0.3%, 0.6% and 1.0%. In the disc-diffusion test, the isolates tested were resistant to oxacillin, sulfatrimethoprim and vancomycin but were sensitive to chloramphenicol and tetracycline. The isolates showed variable responses to penicillin G and were resistant to most of the drugs tested, except for amoxicillin trihydrate and ibuprofen. All cultures showed a high milk-acidification capacity after 24 hours and none produced exopolysaccharides. The isolates of P. pentosaceus were able to produce diacetyl; however, no culture showed extracellular proteolytic activity and the autolysis varied from 21.3% to 30.5% after 24 h. The isolates grew at NaCl concentrations of 4.0 and 6.0%, but the growth was lower at 10.0%. Finally, all the isolates were found to be safe but had limited application as probiotics and in some technological uses.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28759/23047,E-ISSN 1679-0359
39,2018,Effect of phosphorus applied as monoammonium phosphate-coated polymers in corn culture under no-tillage system,"The use of phosphate fertilizers as coated polymers reduces phosphorus losses that occur by adsorption of P to soil particles, thereby providing this essential nutrient for a longer period. The objective of this study was to evaluate the effect of phosphorus doses applied as conventional monoammonium phosphate or as coated polymers on corn grown in a clayey Oxisol, in the Cerrado region. The experiment was conducted in Selvíria - MS, located at 22°22? S and 51°22? W. The experiment was laid out in a randomized block design arranged as a 4 × 2 factorial, with four doses of P2O5 (0, 50, 100, and 150 kg ha-1) and two sources of phosphorus (monoammonium phosphate (MAP) and monoammonium phosphate coated polymers). The experiment was conducted under no-tillage system during the cropping seasons in 2008/09 and 2009/10. The MAP and MAP-coated sources did not differ in most of the yield components in either of the two seasons. We found a quadratic function adjustment for P doses up to 117 and 98 kg ha-1 of P2O5 for P concentration in leaf tissue and grain yield in the 2008/2009 crop, respectively. We also obtained a quadratic function adjustment for P rates for grain yield and number of plants, up to 118 and 113 kg ha-1 of P2O5, respectively, in the 2009/2010 harvest.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/30328/23046,E-ISSN 1679-0359
39,2018,"Technical and economic feasibility of irrigated wheat as a function of nitrogen doses, sources, and inoculation with Azospirillum brasilense","Azospirillum brasilense is a bacterium known for its biological nitrogen fixation (BNF) in wheat crops. However, there is a lack of comprehensive research defining how much mineral N should be applied to maximize the efficiency of BNF and attain high, economically sustainable yields. Moreover, it would be interesting to investigate whether adding urea with N- (n-butyl) thiophosphoric triamide (NBPT) urease inhibitor might increase BNF in grasses. The objective was to study the effect of inoculation with A. brasilense, associated with varying doses and sources of N, and economically evaluating the yield of irrigated wheat. The experiment was conducted in Selvíria - MS in crop years 2014 and 2015 in Oxisol soil type that was not-tilled. The experimental design was a randomized block with four replications, in a 2 × 5 × 2 factorial scheme, where 2 N sources (urea and Super N - urea with urease inhibitor enzyme), 5 nitrogen fertilization doses in top-dressing (0, 50, 100, 150, and 200 kg ha-1), were applied to wheat crops with or without the inoculation of A. brasilense. Our results showed that the supply of N through Super N was not economically superior to the use of conventional urea; therefore, we recommend the use of urea because of the ease of acquisition. The application of 140 kg ha-1 of N combined with inoculation with A. brasilense showed higher grain yield. However, the 50 kg ha-1 dose of urea in the absence of inoculation provided greater economic viability in wheat cultivation, but was not sufficient to ensure high profitability with grain productivity.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28653/23042,E-ISSN 1679-0359
39,2018,"Trends and gaps in the global scientific literature about Jatropha curcas L. (Euphorbiaceae), a tropical plant of economic importance","Jatropha curcas L., popularly known as the physic nut, is a monoecious, perennial lactiferous species belonging to the family Euphorbiaceae. Recently, interest in this species has been growing, due to its ability to flourish on degraded land and in soils with low natural fertility, the high oil content of its seeds, its rapid growth and easy propagation, and the identification of several secondary metabolites with medicinal importance. This study aims to report the main trends and gaps in the global scientific literature about J. curcas L, using a scientometric analysis. We have carried out this scientometric analysis on the global literature to identify: 1) temporal publication trends; 2) the quality of scientific production, estimated using citation numbers and journal impact factors; 3) the main journals and countries interested in this topic and the language of scientific divulgation; 4) the main research fields; 5) the use of wild or commercial cultivars; and 6) average authorship levels and international collaboration networks. Our findings have revealed a continuous increase in both quantitative and qualitative parameters in studies about J. curcas. The main trends in physic nut studies involve biofuel production and the plant’s agronomic characteristics. The main knowledge gaps relating to J. curcas are in the fields of forestry, sustainability, animal nutrition, and genetic improvement. Another problem identified in this study is a lack of commercial seeds; none of the studies analyzed have used commercial seeds. India, Brazil, and China together are responsible for 55% of the knowledge about this species, obtained through scientific production. Only moderate international collaboration has been observed between countries, perhaps as consequence of conflicts of interest. Despite an increasing number of articles, some countries have stopped producing J. curcas L, and the worldwide crop production has decreased.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27489/23097,E-ISSN 1679-0359
39,2018,Severity of leaf diseases in maize inbred lines with different kernel hardness in two sowing seasons,"Resistance of maize inbred lines to major leaf diseases should be characterized for the development of new hybrids in breeding programs. Thus, this study aimed to assess the severity of leaf diseases in maize inbredlines with different kernel hardnessand two sowingseasons. We assessed four inbred lines and one check hybrid with dent kernels and four inbred lines and a check hybrid with flint kernels. Treatments were conducted in two sowing seasons, one in October, and another in December 2013. The symptoms of gray leaf spot (Cercospora zeae-maydis), northern leaf blight (Exserohilum turcicum), and white leaf spot (a complex of Phaeosphaeria maydis and Pantoea ananatis) were assessed every 10 days from flowering. The area under the disease progress curve was also calculated. Severity level of the diseases was higher in inbred lines when compared to the check hybrds (AG8041 PRO and P30R50YH), regardless of kernel hardness. Dent-kernel inbred lines showed a higher severity of northern leaf blight symptoms when compared to flint-kernelones. It is worth mentioning that disease severity increased as sowing was delayed.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28603/23040,E-ISSN 1679-0359
38,2017,Waterborne Giardia and Cryptosporidium: contamination of human drinking water by sewage and cattle feces,"Water is an important vehicle for pathogens such as Cryptosporidium spp. and Giardia duodenalis. In fact, these organisms are responsible for almost 58% and 38% of the waterborne outbreaks reported in ~60 years. Characteristics related to the environmental phase of these protozoa and the different types of hosts are important factors related to environmental contamination. In cryptosporidiosis and giardiasis, outbreaks caused by waterborne pathogens are identified as major risk factors for contamination of water resources by untreated sewage and the entrainment of cattle feces in rainwater. Further, this review covers taxonomic, biologic, and epidemiologic aspects such as prevalence, risk factors, and molecular characterization of these protozoa observed in humans and cattle in order to elucidate the role of these hosts in environmental pollution, and consequently, as a source of infection for susceptible humans, especially in rural areas. Alternative water resources such as wells and springs are used without water treatment and potability monitoring. Epidemiological data are useful, but insufficient to characterize the source of infection, thereby requiring the use of appropriate molecular methods for subtyping the protozoa detected in environmental and feces samples as well as for assessing public health risk.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/26459/21841,E-ISSN 1679-0359
39,2018,Temporal dynamics and management of downy mildew on the table grape ‘BRS Vitória’ in northern Paraná,"Downy mildew caused by Plasmopara viticola is a major disease of grapes in Paraná State, Brazil and other wine-producing regions. The seedless table grape ‘BRS Vitória’ stands out for its tolerance to this disease and is a viable alternative to reduce fungicide applications. The objectives of this study were to analyze the influence of weather-related factors, such as temperature and rainfall on disease progress and to evaluate the efficacy of fungicide spray programs for controlling downy mildew of grapes during the summer-fall and winter-spring crop seasons in northern Paraná, Brazil. Field trials were conducted in Marialva, Paraná, during the winter-spring crop seasons (August to December) in 2013 and 2014 and the summer-fall crop seasons (January to May) in 2014 and 2015. The experimental design used was completely randomized with repeated measurements over the phenological periods, with five treatments and 10 replicates. The following treatments were compared: (1) conventional, in which fungicides were applied according to conventional standards; (2) preventive fungicide sprays every seven days; (3) preventive fungicide sprays every 14 days; (4) fungicide sprays after observing the first downy mildew symptoms; and (5) no fungicide sprays. In the conventional fungicide program, sprays were performed two or three times per week. Treatments 2 and 3 received sprayings between the start of branch budding and fruit ripening. In treatment 4, sprays started from the first occurrence of oil spot symptoms, and then, the applications were spaced every seven days until fruit ripening. The severity of disease was evaluated weekly. The disease was severe only in the 2014 and 2015 summer-fall crop seasons, reaching a maximum severity of 17.3% and 21.3% of the leaf area, respectively. The highest disease severity in the summer-fall crop seasons was associated with higher frequencies of rainy days and higher temperatures. Disease severity in conventional treatments did not differ from severity in treatments with sprayings made every seven and 14 days during the summer-fall crops in both years. Severity index on bunches were not observed for the evaluated trials. The seedless grape ‘BRS Vitória’ is less dependent on the use of fungicides to control downy mildew in northern Paraná.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27531/23039,E-ISSN 1679-0359
38,2017,The epidemiological and clinical aspects of Demodex injai demodicosis in dogs: a report of eight cases,"The mite Demodex injai causes demodicosis, an uncommon, chronic, and recurrent parasitic dermatopathy in dogs. Demodicosis is characterized by an excessive proliferation of the Demodex injai mite in the pilosebaceous unit. Typically, demodicosis occurs in adults, and is associated with an underlying disease or a specific host immunodeficiency. Here, we describe the epidemiological, clinical, dermatological, and therapeutic aspects of Demodex injai demodicosis in dogs (n=8) at the Hospital Unit for Companion Animals of the Pontifical Catholic University of Paraná in Brazil. The affected dogs were predominantly purebred, had a mean age of eight years, and showed no gender predisposition. The lesions were predominantly alopecic and erythematous-desquamatory, associated with follicular dyskeratosis and greasiness of the coat, and mainly affected the facial region, in addition to the back and limbs. The animals had a history of allergic, dyskeratotic, endocrine, neoplastic, and immunosuppressive comorbidities. The diagnosis of demodicosis was based on multiple skin scrapings, trichogram, and acetate tape impression of the lesion areas, macroscopic observation, and morphological characterization of the mite. Macrocyclic lactones were effectively used for treatment in most cases; however, improvement of the condition may be related to adjunctive treatment of the underlying disease.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27795/21840,E-ISSN 1679-0359
38,2017,Urethral dysontogenic metaplasia in cat with bilateral renal dysplasia,"This paper to describe a case of dysontogenic urethral metaplasia in a one month old mongrel feline who also had bilateral renal dysplasia. Dysontogenic metaplasia in cats are scarce and this change may be associated with renal dysplasia and/or lower urinary tract. The animal had history of abdominal enlargement since birth and dysuria, eliminating urine only dropwise. Due to the poor prognosis we opted for euthanasia. At necropsy was observed enlarged and distended bladder, reduced kidneys and dilated and tortuous ureters. The urethra was thickened, hard to cut, and histologically, was replacing the connective tissue, cartilage and endochondral ossification areas, which features dysontogenic metaplasia. Both kidneys presented primitive appearance featuring dysplasia. Dysontogenic metaplasia in urinary tract feline with renal dysplasia, has not been described.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/26336/21839,E-ISSN 1679-0359
39,2018,Impact of pervious pavement in urban areas on catchment basin recovery,"Urbanization and disorderly occupation of urban areas have created several environmental problems, such as floods. Among the main causes of these problems is soil sealing associated with urban sprawl. Impervious surfaces provide less precipitation to recharge catchment basins by diverting water that should be restored in that region to other basins. This study compares two existing paving systems: concrete pavers with permeable joints and porous concrete pavers. Our objective was to learn which system better promotes the recovery of catchment basins and, consequently, mitigate problems caused by increasing surface runoff in urban areas. In order to reach the results, precipitations were simulated using lysimeters and a rainfall simulation infiltrometer at rainfall rates of 45, 60, and 90 mm h-1. The analyzed paving systems represented characteristics of public sidewalks. This experiment indicates that porous concrete pavers (99.86%) and concrete pavers (99.59%) present mean infiltration similar to that of grass cover (100%) and thereby can promote water infiltration into soil and the recovery of catchment basins in urban areas.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/28610/23098,E-ISSN 1679-0359
38,2017,Leg tissue composition and physico-chemical parameters of sheep meat fed annatto coproduct,"Our objective was to evaluate leg tissue composition and physico-chemical quality parameters of sheep meat fed with increasing levels of annatto coproduct. 32 male uncastrated animals without a defined breed were randomized in four treatments (0, 100, 200 and 300 g kg-1 of annatto coproduct in the DM diet). After 78 days of confinement, the animals were slaughtered and body components were recorded. Reconstituted leg weight, total muscle weight, biceps weight and semitendinosus weight showed a negative linear behavior (P < 0.05) with the inclusion of the annatto coproduct in the diet. No effects of the inclusion of annatto coproduct (P > 0.05) were found for leg tissue composition (%), muscle:bone ratio, relative fat or leg muscle. Meat physico-chemical parameters (color, shear force, water retention capacity and cooking losses) were not affected by the inclusion of the annatto coproduct in the diet. The annatto coproduct can be included in up to 300 g kg-1 of dietary dry matter without negative effects to the leg tissue composition (%) and physical parameters of confined sheep meat.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/27725/21838,E-ISSN 1679-0359
38,2017,Paraoxonase activity in the serum of peripartum dairy cows with different placental lactogen concentrations,"The action of the bovine placental lactogen (bPL) hormone on maternal metabolism is still poorly known. Some markers, such as the acute phase protein paraoxonase (PON1), are used as indicators of liver function and help to determine the metabolic condition during the transition period in dairy cows. The aim of this study was to evaluate the activity of paraoxonase (PON1) in the serum of peripartum dairy cows with different levels of bPL. Based on the plasma bPL concentration, 18 cows were divided equally into three groups: LOW ( < 2,68 ng bPL mL-1), MEDIUM (2,68–2,80 ng bPL mL-1), and HIGH ( > 2,80 ng bPL mL-1). The experiment was conducted between 21 days prepartum and 28 days postpartum. Serum samples were collected during the experiment for the determination of bPL concentrations and PON1 activity. The bPL concentration was significantly different between the experimental groups (P ? 0,0001) and the days of serum collection (P ? 0,0001). In the prepartum dairy cows, the PON1 levels were different between the groups (P ? 0,05) and the days of serum collection (P ? 0,05). Cows with high bPL concentration had lower serum PON1 activity (P ? 0,05), while cows with low hormone levels had higher enzyme activity (P ? 0,05). In the postpartum period, there was a significant difference between the days of serum collection (P ? 0,0001) and the interaction between groups and collections (P ? 0,01). The group with high concentrations of bPL had lower levels of PON1 (P ? 0,01), while the group with low bPL maintained higher concentrations of PON1 (P ? 0,01). It was concluded that the cows with higher concentrations of bPL in the prepartum period present a reduction in the serum activity of the PON1 enzyme during the peripartum period.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/29396/21837,E-ISSN 1679-0359
38,2017,Trans-endoscopic ventriculocordectomy in horses using monopolar electrocautery,"Laryngeal hemiplegia is one of the most common upper airway affections in horses. Laringoplasty is indicated in high-performance animals, and when the only complaint is noisy breathing, ventriculectomy and cordectomy can be performed. This study aimed to establish a minimally invasive surgical approach to ventriculocordectomy in horses, through a videoendoscopic procedure. The technique was developed in two stages, the first one was a cadaveric study and the second one was in vivo, both using two flexible endoscopes. A bilateral ventriculocordectomy was performed in two cadavers, totaling the removal of four vocal cords. In the second stage, a left unilateral ventriculocordectomy was performed in three animals with laryngeal hemiplegia. The vocal cords were pulled by one of the endoscopes with 3.2mm grasping forceps, while the second equipment was used for the resection of vocal cords with a flexible electrode adapted for monopolar electrosurgery (electrocautery). The average time for removal of the vocal cords was 23±5 minutes. In the postoperative care, moderate inflammation around the surgical wound was observed, with complete healing in 21 days in one horse and 28 days in the other two. One animal presented exuberant granulation tissue on the surgical site. Other complications due to the tested technique were not noticed; therefore, it could be a less invasive option for ventriculocordectomy in horses. The developed technique proved to be effective for ventriculocordectomy execution in horses. The main advantages of this approach were reduced surgical time, shorter healing average time, no need for daily dressings and return to normal activities in a shorter period when compared to other surgical approaches. The limitation of the technique consists of the need for two endoscopes for its accomplishment. Further studies, with more animals, are needed to improve the technique.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/26740/21836,E-ISSN 1679-0359
